timestamp_ns,symbol,bid_px,ask_px,bid_qty,ask_qty
1700000005327071217,SYM2,49.9534,49.9634,476,481
1700000005328152134,SYM3,1001.9842,1002.0844,355,617
1700000005329192048,SYM0,100.2177,100.2277,566,388
1700000005330265768,SYM1,251.0334,251.0585,843,506
1700000005331325706,SYM2,49.9481,49.9581,764,495
1700000005332406684,SYM3,1002.1708,1002.2710,577,410
1700000005333442834,SYM0,100.2390,100.2490,588,595
1700000005334482453,SYM1,250.9479,250.9730,644,621
1700000005335520330,SYM2,49.9545,49.9645,367,434
1700000005336616416,SYM3,1002.0715,1002.1717,310,382
1700000005337630417,SYM0,100.2557,100.2657,497,470
1700000005338668430,SYM1,250.9419,250.9670,403,813
1700000005339690276,SYM2,49.9483,49.9583,367,483
1700000005340712677,SYM3,1002.0889,1002.1891,793,764
1700000005341716793,SYM0,100.2613,100.2714,575,373
1700000005342754788,SYM1,250.9548,250.9799,271,404
1700000005343757158,SYM2,49.9516,49.9616,426,399
1700000005344825327,SYM3,1002.0559,1002.1561,591,569
1700000005345898240,SYM0,100.2801,100.2901,380,588
1700000005346903634,SYM1,251.0239,251.0490,442,625
1700000005347974526,SYM2,49.9385,49.9485,438,490
1700000005349071980,SYM3,1001.9002,1002.0004,731,493
1700000005350126506,SYM0,100.2948,100.3048,489,784
1700000005351175076,SYM1,251.1268,251.1519,541,476
1700000005352202976,SYM2,49.9473,49.9573,540,352
1700000005353216323,SYM3,1002.0922,1002.1924,301,358
1700000005354294500,SYM0,100.2864,100.2964,586,932
1700000005355345278,SYM1,251.0616,251.0867,451,723
1700000005356419378,SYM2,49.9511,49.9611,675,285
1700000005357457939,SYM3,1001.9928,1002.0930,350,587
1700000005358523823,SYM0,100.2895,100.2996,257,725
1700000005359593399,SYM1,251.0233,251.0484,368,527
1700000005360677645,SYM2,49.9520,49.9620,465,435
1700000005361726452,SYM3,1001.8935,1001.9937,562,452
1700000005362756720,SYM0,100.2873,100.2973,641,621
1700000005363835554,SYM1,251.0114,251.0365,464,475
1700000005364898987,SYM2,49.9506,49.9606,656,282
1700000005365951530,SYM3,1002.0972,1002.1974,564,383
1700000005366990968,SYM0,100.3055,100.3155,448,518
1700000005368033384,SYM1,250.9861,251.0112,708,401
1700000005369090557,SYM2,49.9543,49.9643,444,797
1700000005370114706,SYM3,1001.9560,1002.0562,596,465
1700000005371194528,SYM0,100.3202,100.3302,505,741
1700000005372233181,SYM1,250.9560,250.9811,467,513
1700000005373298574,SYM2,49.9468,49.9568,914,460
1700000005374341262,SYM3,1002.1121,1002.2124,431,582
1700000005375398551,SYM0,100.3160,100.3260,563,551
1700000005376428072,SYM1,250.9234,250.9485,437,689
1700000005377438799,SYM2,49.9548,49.9648,476,486
1700000005378460587,SYM3,1001.9728,1002.0730,418,282
1700000005379538698,SYM0,100.3469,100.3570,593,353
1700000005380550679,SYM1,250.9687,250.9938,553,476
1700000005381644675,SYM2,49.9562,49.9662,402,515
1700000005382705403,SYM3,1001.8632,1001.9634,364,505
1700000005383740885,SYM0,100.3224,100.3324,459,503
1700000005384782958,SYM1,251.0150,251.0401,470,386
1700000005385825521,SYM2,49.9625,49.9725,709,428
1700000005386870909,SYM3,1002.1482,1002.2484,730,790
1700000005387884201,SYM0,100.2765,100.2865,791,436
1700000005388895216,SYM1,251.0575,251.0826,454,516
1700000005389902062,SYM2,49.9485,49.9585,462,383
1700000005390935922,SYM3,1002.3535,1002.4537,391,542
1700000005391997738,SYM0,100.2788,100.2888,664,559
1700000005393036741,SYM1,251.1418,251.1669,355,574
1700000005394134174,SYM2,49.9536,49.9636,409,667
1700000005395149783,SYM3,1002.0187,1002.1189,427,610
1700000005396224636,SYM0,100.2638,100.2738,530,632
1700000005397229440,SYM1,251.0859,251.1110,420,675
1700000005398299474,SYM2,49.9600,49.9700,519,367
1700000005399308472,SYM3,1001.9796,1002.0798,459,407
1700000005400392923,SYM0,100.2368,100.2468,473,668
1700000005401460161,SYM1,251.1933,251.2184,346,530
1700000005402483110,SYM2,49.9649,49.9749,350,447
1700000005403554323,SYM3,1002.0787,1002.1789,479,503
1700000005404627049,SYM0,100.2208,100.2308,554,595
1700000005405685399,SYM1,251.2055,251.2306,447,375
1700000005406772024,SYM2,49.9669,49.9769,648,542
1700000005407839115,SYM3,1002.4413,1002.5415,703,558
1700000005408853190,SYM0,100.2019,100.2119,715,548
1700000005409903197,SYM1,251.2431,251.2682,306,505
1700000005410961222,SYM2,49.9658,49.9758,248,388
1700000005411969782,SYM3,1002.3305,1002.4307,618,491
1700000005413021694,SYM0,100.2198,100.2298,681,493
1700000005414078057,SYM1,251.2919,251.3170,476,958
1700000005415084960,SYM2,49.9557,49.9657,389,560
1700000005416099662,SYM3,1002.0337,1002.1339,735,564
1700000005417144264,SYM0,100.1937,100.2037,525,403
1700000005418233886,SYM1,251.2847,251.3098,477,420
1700000005419326197,SYM2,49.9673,49.9773,613,439
1700000005420363879,SYM3,1001.8916,1001.9917,564,622
1700000005421400178,SYM0,100.1916,100.2016,349,330
1700000005422487996,SYM1,251.2774,251.3025,389,401
1700000005423536586,SYM2,49.9554,49.9654,578,745
1700000005424600848,SYM3,1001.6306,1001.7308,399,757
1700000005425646531,SYM0,100.1919,100.2019,427,432
1700000005426724170,SYM1,251.2746,251.2997,585,527
1700000005427781987,SYM2,49.9551,49.9651,357,325
1700000005428868832,SYM3,1001.5595,1001.6597,691,311
1700000005429886876,SYM0,100.1843,100.1943,714,328
1700000005430946102,SYM1,251.1904,251.2156,654,409
1700000005431989116,SYM2,49.9551,49.9651,345,612
1700000005433032204,SYM3,1001.4807,1001.5808,609,305
1700000005434059220,SYM0,100.1540,100.1640,628,843
1700000005435127820,SYM1,251.3283,251.3534,581,561
1700000005436156347,SYM2,49.9507,49.9607,427,302
1700000005437226651,SYM3,1001.4748,1001.5750,549,542
1700000005438258864,SYM0,100.1090,100.1190,286,531
1700000005439302978,SYM1,251.3106,251.3357,286,374
1700000005440305949,SYM2,49.9496,49.9596,330,983
1700000005441400339,SYM3,1001.2151,1001.3152,297,386
1700000005442414150,SYM0,100.0842,100.0942,570,445
1700000005443469886,SYM1,251.3312,251.3564,712,416
1700000005444498855,SYM2,49.9539,49.9639,385,368
1700000005445596440,SYM3,1001.0041,1001.1042,303,492
1700000005446695340,SYM0,100.0753,100.0853,235,883
1700000005447737076,SYM1,251.3384,251.3635,581,762
1700000005448739695,SYM2,49.9538,49.9638,429,312
1700000005449750158,SYM3,1000.8429,1000.9430,1064,525
1700000005450819972,SYM0,100.0937,100.1037,660,426
1700000005451861280,SYM1,251.3427,251.3679,438,599
1700000005452917195,SYM2,49.9572,49.9672,513,288
1700000005453930442,SYM3,1000.7701,1000.8702,670,343
1700000005454936041,SYM0,100.0922,100.1022,554,573
1700000005455996471,SYM1,251.3689,251.3940,515,558
1700000005457041462,SYM2,49.9734,49.9834,401,409
1700000005458140753,SYM3,1000.7439,1000.8440,290,734
1700000005459151091,SYM0,100.0960,100.1060,656,472
1700000005460183249,SYM1,251.3188,251.3440,529,620
1700000005461264341,SYM2,49.9745,49.9845,506,437
1700000005462362813,SYM3,1000.8963,1000.9964,594,382
1700000005463410880,SYM0,100.0848,100.0948,415,468
1700000005464454699,SYM1,251.3004,251.3256,714,326
1700000005465486079,SYM2,49.9633,49.9733,410,359
1700000005466501243,SYM3,1001.1729,1001.2730,610,579
1700000005467552740,SYM0,100.1114,100.1214,447,367
1700000005468584196,SYM1,251.2194,251.2446,414,517
1700000005469587889,SYM2,49.9710,49.9810,371,318
1700000005470637462,SYM3,1001.3338,1001.4340,396,579
1700000005471670148,SYM0,100.1046,100.1146,709,423
1700000005472679152,SYM1,251.2462,251.2714,602,330
1700000005473689185,SYM2,49.9756,49.9856,515,698
1700000005474731565,SYM3,1001.3327,1001.4328,437,429
1700000005475801743,SYM0,100.1244,100.1344,368,420
1700000005476807360,SYM1,251.3360,251.3612,1071,443
1700000005477812272,SYM2,49.9804,49.9904,714,708
1700000005478840321,SYM3,1001.3345,1001.4346,590,504
1700000005479895332,SYM0,100.1271,100.1372,584,730
1700000005480929843,SYM1,251.2563,251.2814,370,357
1700000005481989257,SYM2,49.9929,50.0029,699,516
1700000005483016968,SYM3,1001.5080,1001.6081,710,419
1700000005484092352,SYM0,100.1332,100.1433,370,342
1700000005485178765,SYM1,251.3010,251.3261,654,361
1700000005486269475,SYM2,50.0043,50.0143,414,594
1700000005487305942,SYM3,1001.7280,1001.8282,696,436
1700000005488341282,SYM0,100.1564,100.1664,347,352
1700000005489372364,SYM1,251.3808,251.4059,641,319
1700000005490442834,SYM2,50.0042,50.0142,359,545
1700000005491477684,SYM3,1001.6433,1001.7435,524,480
1700000005492533366,SYM0,100.1739,100.1839,244,846
1700000005493632661,SYM1,251.3725,251.3977,327,729
1700000005494668181,SYM2,50.0070,50.0170,301,641
1700000005495695479,SYM3,1001.6807,1001.7809,326,380
1700000005496704000,SYM0,100.1603,100.1704,495,325
1700000005497751074,SYM1,251.3863,251.4114,614,475
1700000005498781750,SYM2,50.0088,50.0188,635,475
1700000005499814659,SYM3,1001.6860,1001.7862,742,652
1700000005500893964,SYM0,100.2045,100.2145,526,648
1700000005501961159,SYM1,251.3697,251.3948,661,290
1700000005502964199,SYM2,50.0108,50.0208,577,585
1700000005503986070,SYM3,1001.8026,1001.9028,975,439
1700000005504994960,SYM0,100.1976,100.2077,429,772
1700000005506075073,SYM1,251.2919,251.3171,765,549
1700000005507134083,SYM2,50.0096,50.0196,504,502
1700000005508141502,SYM3,1001.7285,1001.8287,455,356
1700000005509219040,SYM0,100.2061,100.2161,408,425
1700000005510267699,SYM1,251.2801,251.3053,624,498
1700000005511339899,SYM2,50.0074,50.0174,460,330
1700000005512352848,SYM3,1001.7586,1001.8587,960,413
1700000005513371749,SYM0,100.2062,100.2162,343,338
1700000005514468137,SYM1,251.2945,251.3196,425,470
1700000005515519226,SYM2,50.0274,50.0374,468,417
1700000005516542486,SYM3,1001.6975,1001.7977,260,972
1700000005517581618,SYM0,100.2097,100.2197,415,879
1700000005518672569,SYM1,251.3028,251.3280,440,423
1700000005519727517,SYM2,50.0374,50.0474,621,471
1700000005520767557,SYM3,1001.6602,1001.7604,394,619
1700000005521857675,SYM0,100.2049,100.2150,533,728
1700000005522916481,SYM1,251.3076,251.3327,469,420
1700000005523936332,SYM2,50.0378,50.0478,463,381
1700000005524987572,SYM3,1001.9658,1002.0660,637,412
1700000005526005338,SYM0,100.2221,100.2321,564,364
1700000005527009425,SYM1,251.3416,251.3667,698,510
1700000005528088713,SYM2,50.0365,50.0465,551,425
1700000005529162518,SYM3,1001.9692,1002.0694,534,492
1700000005530222994,SYM0,100.2268,100.2368,692,606
1700000005531308761,SYM1,251.4226,251.4478,422,527
1700000005532323069,SYM2,50.0417,50.0517,846,318
1700000005533385016,SYM3,1001.8354,1001.9356,693,374
1700000005534449978,SYM0,100.2331,100.2431,562,539
1700000005535543032,SYM1,251.3864,251.4115,537,306
1700000005536557696,SYM2,50.0465,50.0565,499,655
1700000005537566662,SYM3,1002.1512,1002.2514,483,502
1700000005538600326,SYM0,100.2260,100.2360,666,590
1700000005539629894,SYM1,251.3834,251.4086,507,389
1700000005540647163,SYM2,50.0488,50.0588,582,484
1700000005541692032,SYM3,1002.1229,1002.2231,659,910
1700000005542727406,SYM0,100.2264,100.2364,423,462
1700000005543823145,SYM1,251.2661,251.2912,634,512
1700000005544920389,SYM2,50.0568,50.0668,309,414
1700000005546001264,SYM3,1002.1431,1002.2433,780,532
1700000005547056402,SYM0,100.2146,100.2246,402,878
1700000005548118049,SYM1,251.3297,251.3548,346,632
1700000005549197044,SYM2,50.0634,50.0734,323,1099
1700000005550214600,SYM3,1002.2234,1002.3236,482,657
1700000005551305308,SYM0,100.1988,100.2088,667,532
1700000005552319172,SYM1,251.3386,251.3638,709,658
1700000005553361072,SYM2,50.0754,50.0854,450,561
1700000005554417416,SYM3,1002.1823,1002.2825,372,462
1700000005555516697,SYM0,100.1893,100.1993,313,611
1700000005556550160,SYM1,251.2397,251.2648,365,521
1700000005557617492,SYM2,50.0730,50.0830,435,166
1700000005558618760,SYM3,1002.3528,1002.4531,394,499
1700000005559678554,SYM0,100.1880,100.1980,715,534
1700000005560751626,SYM1,251.3322,251.3574,1128,442
1700000005561765984,SYM2,50.0625,50.0725,429,376
1700000005562777224,SYM3,1002.1756,1002.2758,460,517
1700000005563830134,SYM0,100.1589,100.1690,405,288
1700000005564856559,SYM1,251.3152,251.3404,274,806
1700000005565938522,SYM2,50.0671,50.0771,576,452
1700000005567009345,SYM3,1002.3044,1002.4047,481,688
1700000005568068203,SYM0,100.1642,100.1743,485,562
1700000005569137381,SYM1,251.3452,251.3703,408,568
1700000005570161956,SYM2,50.0789,50.0889,802,838
1700000005571188079,SYM3,1002.9169,1003.0172,492,352
1700000005572285406,SYM0,100.1663,100.1763,521,506
1700000005573312687,SYM1,251.3436,251.3687,500,490
1700000005574315390,SYM2,50.0909,50.1009,521,501
1700000005575409017,SYM3,1003.0835,1003.1838,695,493
1700000005576486841,SYM0,100.1678,100.1778,509,338
1700000005577561307,SYM1,251.3370,251.3621,582,499
1700000005578576920,SYM2,50.0903,50.1003,506,297
1700000005579589024,SYM3,1002.8940,1002.9943,343,697
1700000005580671308,SYM0,100.1763,100.1863,598,461
1700000005581731175,SYM1,251.3060,251.3311,490,336
1700000005582800897,SYM2,50.1027,50.1127,437,315
1700000005583806760,SYM3,1002.9735,1003.0738,375,636
1700000005584902844,SYM0,100.1632,100.1733,689,535
1700000005585974621,SYM1,251.2886,251.3137,145,934
1700000005587025544,SYM2,50.1028,50.1128,550,812
1700000005588102810,SYM3,1002.7985,1002.8988,317,478
1700000005589135453,SYM0,100.1246,100.1347,643,481
1700000005590193868,SYM1,251.2515,251.2766,562,534
1700000005591205031,SYM2,50.0967,50.1067,747,381
1700000005592238997,SYM3,1002.7330,1002.8332,461,578
1700000005593314145,SYM0,100.1414,100.1514,471,605
1700000005594348195,SYM1,251.2460,251.2711,580,329
1700000005595357163,SYM2,50.0909,50.1009,611,510
1700000005596361092,SYM3,1002.9395,1003.0398,379,550
1700000005597436427,SYM0,100.1295,100.1395,433,332
1700000005598489436,SYM1,251.2073,251.2324,428,536
1700000005599496471,SYM2,50.1013,50.1113,619,477
1700000005600498573,SYM3,1003.2261,1003.3265,594,323
1700000005601569231,SYM0,100.1554,100.1654,391,549
1700000005602598394,SYM1,251.2297,251.2548,334,483
1700000005603636272,SYM2,50.1069,50.1169,483,568
1700000005604705856,SYM3,1003.1561,1003.2564,349,836
1700000005605770984,SYM0,100.1540,100.1640,651,576
1700000005606817975,SYM1,251.2569,251.2820,440,430
1700000005607858814,SYM2,50.1194,50.1294,897,415
1700000005608859918,SYM3,1003.3392,1003.4395,476,592
1700000005609872331,SYM0,100.1797,100.1897,491,673
1700000005610886380,SYM1,251.3169,251.3421,323,435
1700000005611895483,SYM2,50.1072,50.1172,341,656
1700000005612897830,SYM3,1003.3098,1003.4101,435,898
1700000005613949942,SYM0,100.1835,100.1935,525,417
1700000005614957201,SYM1,251.3237,251.3489,486,679
1700000005615964251,SYM2,50.1182,50.1282,608,359
1700000005616968134,SYM3,1003.2786,1003.3790,841,695
1700000005617991174,SYM0,100.1968,100.2068,928,217
1700000005619073376,SYM1,251.2606,251.2857,389,565
1700000005620089773,SYM2,50.1396,50.1496,563,783
1700000005621091285,SYM3,1003.1737,1003.2740,363,502
1700000005622189777,SYM0,100.1740,100.1840,974,534
1700000005623288595,SYM1,251.1800,251.2051,492,670
1700000005624294625,SYM2,50.1480,50.1580,477,538
1700000005625352272,SYM3,1003.2744,1003.3747,415,554
1700000005626435374,SYM0,100.1625,100.1725,852,755
1700000005627479008,SYM1,251.1910,251.2161,512,665
1700000005628573273,SYM2,50.1474,50.1574,328,572
1700000005629637737,SYM3,1003.5871,1003.6874,570,412
1700000005630683576,SYM0,100.1429,100.1529,446,367
1700000005631705738,SYM1,251.1939,251.2190,572,625
1700000005632719050,SYM2,50.1474,50.1574,427,244
1700000005633770724,SYM3,1003.7139,1003.8142,487,503
1700000005634822103,SYM0,100.1609,100.1709,340,404
1700000005635913695,SYM1,251.2242,251.2494,582,242
1700000005636930738,SYM2,50.1468,50.1568,562,868
1700000005637984317,SYM3,1003.5302,1003.6305,607,385
1700000005639019650,SYM0,100.1650,100.1750,392,443
1700000005640040575,SYM1,251.2285,251.2536,342,408
1700000005641087972,SYM2,50.1571,50.1671,514,820
1700000005642127728,SYM3,1003.3808,1003.4812,354,499
1700000005643167225,SYM0,100.1753,100.1853,487,455
1700000005644194682,SYM1,251.2654,251.2905,456,635
1700000005645249638,SYM2,50.1692,50.1792,353,249
1700000005646269406,SYM3,1003.2371,1003.3374,786,658
1700000005647326138,SYM0,100.1904,100.2004,355,500
1700000005648359795,SYM1,251.2353,251.2605,424,459
1700000005649412181,SYM2,50.1649,50.1749,407,446
1700000005650428398,SYM3,1003.5998,1003.7001,731,661
1700000005651493025,SYM0,100.1942,100.2042,344,579
1700000005652525673,SYM1,251.2490,251.2742,780,503
1700000005653556279,SYM2,50.1617,50.1717,645,404
1700000005654622168,SYM3,1003.5141,1003.6144,590,318
1700000005655691405,SYM0,100.1677,100.1777,479,472
1700000005656744510,SYM1,251.2543,251.2794,303,700
1700000005657746907,SYM2,50.1591,50.1691,559,537
1700000005658758849,SYM3,1003.5496,1003.6499,693,842
1700000005659799613,SYM0,100.1788,100.1888,800,760
1700000005660832006,SYM1,251.2943,251.3194,551,446
1700000005661884625,SYM2,50.1722,50.1822,569,675
1700000005662916046,SYM3,1003.4858,1003.5861,435,501
1700000005664011727,SYM0,100.1638,100.1739,379,551
1700000005665033113,SYM1,251.2999,251.3251,768,597
1700000005666046881,SYM2,50.1617,50.1717,404,355
1700000005667053369,SYM3,1003.3361,1003.4365,805,650
1700000005668057621,SYM0,100.1766,100.1866,462,673
1700000005669072928,SYM1,251.2721,251.2973,514,823
1700000005670137990,SYM2,50.1615,50.1715,335,326
1700000005671192378,SYM3,1003.3968,1003.4972,806,575
1700000005672274999,SYM0,100.1786,100.1886,268,822
1700000005673321501,SYM1,251.3958,251.4209,422,341
1700000005674419970,SYM2,50.1775,50.1875,486,489
1700000005675457312,SYM3,1003.6615,1003.7619,636,351
1700000005676525979,SYM0,100.1695,100.1795,643,581
1700000005677552985,SYM1,251.3973,251.4224,651,465
1700000005678597248,SYM2,50.1621,50.1721,457,978
1700000005679670401,SYM3,1003.7259,1003.8262,276,449
1700000005680728550,SYM0,100.1679,100.1779,498,622
1700000005681828225,SYM1,251.4402,251.4654,611,538
1700000005682842899,SYM2,50.1665,50.1765,476,786
1700000005683857457,SYM3,1003.7787,1003.8791,531,358
1700000005684877725,SYM0,100.1771,100.1871,579,329
1700000005685960791,SYM1,251.3923,251.4174,627,491
1700000005687025071,SYM2,50.1685,50.1785,346,282
1700000005688030356,SYM3,1003.8143,1003.9147,371,553
1700000005689044256,SYM0,100.1790,100.1891,489,559
1700000005690132564,SYM1,251.3319,251.3571,468,344
1700000005691178688,SYM2,50.1425,50.1525,593,598
1700000005692212360,SYM3,1003.8384,1003.9388,442,401
1700000005693230049,SYM0,100.1836,100.1937,670,681
1700000005694245980,SYM1,251.4547,251.4798,468,527
1700000005695296371,SYM2,50.1289,50.1389,368,288
1700000005696330395,SYM3,1003.7147,1003.8151,380,611
1700000005697381374,SYM0,100.1932,100.2032,324,409
1700000005698471826,SYM1,251.4970,251.5221,668,652
1700000005699519625,SYM2,50.1211,50.1311,255,564
1700000005700526824,SYM3,1003.6844,1003.7848,475,282
1700000005701565909,SYM0,100.2020,100.2120,383,994
1700000005702594429,SYM1,251.5002,251.5253,515,545
1700000005703679466,SYM2,50.1134,50.1234,483,524
1700000005704707238,SYM3,1003.5243,1003.6246,436,321
1700000005705788504,SYM0,100.1882,100.1982,475,638
1700000005706826887,SYM1,251.5478,251.5730,404,497
1700000005707828227,SYM2,50.1119,50.1219,572,307
1700000005708838005,SYM3,1003.6900,1003.7904,553,393
1700000005709867973,SYM0,100.1971,100.2071,520,640
1700000005710962305,SYM1,251.5220,251.5472,349,752
1700000005712034402,SYM2,50.1274,50.1374,484,322
1700000005713064692,SYM3,1003.8920,1003.9924,353,271
1700000005714107946,SYM0,100.1998,100.2098,728,624
1700000005715123477,SYM1,251.5468,251.5719,596,424
1700000005716188839,SYM2,50.1124,50.1224,639,610
1700000005717265544,SYM3,1004.0895,1004.1899,573,281
1700000005718281572,SYM0,100.1934,100.2034,613,386
1700000005719296143,SYM1,251.6178,251.6429,699,738
1700000005720355000,SYM2,50.1198,50.1298,431,597
1700000005721403774,SYM3,1004.1746,1004.2750,516,352
1700000005722416680,SYM0,100.1849,100.1950,607,301
1700000005723422659,SYM1,251.7012,251.7264,521,289
1700000005724483196,SYM2,50.1285,50.1385,756,641
1700000005725521564,SYM3,1004.1945,1004.2949,318,607
1700000005726570036,SYM0,100.1878,100.1978,366,425
1700000005727616974,SYM1,251.7077,251.7328,568,528
1700000005728677358,SYM2,50.1339,50.1439,856,379
1700000005729711906,SYM3,1004.2373,1004.3378,505,354
1700000005730795952,SYM0,100.1882,100.1982,354,482
1700000005731859742,SYM1,251.6730,251.6982,354,1066
1700000005732929221,SYM2,50.1403,50.1503,509,297
1700000005733968768,SYM3,1004.3695,1004.4700,383,497
1700000005735028933,SYM0,100.1789,100.1889,385,550
1700000005736062955,SYM1,251.6994,251.7246,519,371
1700000005737132172,SYM2,50.1357,50.1457,551,347
1700000005738171528,SYM3,1004.4472,1004.5477,693,496
1700000005739227707,SYM0,100.1789,100.1889,522,422
1700000005740254823,SYM1,251.6593,251.6844,782,882
1700000005741347414,SYM2,50.1381,50.1481,650,445
1700000005742399960,SYM3,1003.9285,1004.0289,317,535
1700000005743446902,SYM0,100.1677,100.1777,440,311
1700000005744509186,SYM1,251.6447,251.6698,393,412
1700000005745597244,SYM2,50.1320,50.1420,302,248
1700000005746648806,SYM3,1003.8783,1003.9787,416,443
1700000005747656348,SYM0,100.1557,100.1657,306,520
1700000005748701811,SYM1,251.6062,251.6314,557,320
1700000005749780977,SYM2,50.1335,50.1435,356,323
1700000005750823887,SYM3,1003.7232,1003.8236,381,415
1700000005751857622,SYM0,100.1586,100.1686,386,407
1700000005752911558,SYM1,251.5313,251.5565,313,581
1700000005753977120,SYM2,50.1243,50.1343,413,467
1700000005754997933,SYM3,1003.5444,1003.6447,447,523
1700000005756090269,SYM0,100.1682,100.1782,422,523
1700000005757113984,SYM1,251.4931,251.5182,277,545
1700000005758212233,SYM2,50.1301,50.1401,377,514
1700000005759235311,SYM3,1003.6121,1003.7125,607,734
1700000005760298507,SYM0,100.1953,100.2053,679,668
1700000005761383868,SYM1,251.4119,251.4370,635,406
1700000005762399688,SYM2,50.1347,50.1447,486,653
1700000005763420347,SYM3,1003.9119,1004.0123,378,388
1700000005764435292,SYM0,100.1860,100.1960,870,365
1700000005765439537,SYM1,251.4480,251.4732,302,827
1700000005766495221,SYM2,50.1359,50.1459,494,312
1700000005767519756,SYM3,1003.7276,1003.8280,602,517
1700000005768573917,SYM0,100.2436,100.2536,486,507
1700000005769608801,SYM1,251.4399,251.4651,564,659
1700000005770673742,SYM2,50.1376,50.1476,455,280
1700000005771732801,SYM3,1003.6115,1003.7119,271,574
1700000005772735335,SYM0,100.2756,100.2856,386,907
1700000005773793748,SYM1,251.4952,251.5203,533,473
1700000005774838632,SYM2,50.1282,50.1382,259,475
1700000005775862848,SYM3,1003.7405,1003.8409,376,594
1700000005776896115,SYM0,100.2925,100.3025,432,512
1700000005777953862,SYM1,251.5195,251.5446,569,613
1700000005779012006,SYM2,50.1214,50.1314,547,351
1700000005780085777,SYM3,1003.6555,1003.7559,672,531
1700000005781128389,SYM0,100.2918,100.3018,595,376
1700000005782200485,SYM1,251.5853,251.6104,404,756
1700000005783229188,SYM2,50.1208,50.1308,403,421
1700000005784328556,SYM3,1003.6833,1003.7837,343,507
1700000005785339961,SYM0,100.3058,100.3158,695,548
1700000005786425449,SYM1,251.5532,251.5784,1088,636
1700000005787499271,SYM2,50.1223,50.1323,454,630
1700000005788558590,SYM3,1003.4037,1003.5040,404,589
1700000005789581088,SYM0,100.2942,100.3042,526,420
1700000005790608012,SYM1,251.5160,251.5412,409,441
1700000005791706175,SYM2,50.1155,50.1255,406,495
1700000005792777758,SYM3,1003.4057,1003.5060,301,622
1700000005793832638,SYM0,100.2935,100.3035,192,506
1700000005794835483,SYM1,251.4187,251.4438,599,695
1700000005795922660,SYM2,50.1145,50.1245,436,875
1700000005797000651,SYM3,1003.3090,1003.4093,601,528
1700000005798010843,SYM0,100.3221,100.3321,372,895
1700000005799042064,SYM1,251.3831,251.4083,418,423
1700000005800113134,SYM2,50.1121,50.1221,482,552
1700000005801158813,SYM3,1003.7333,1003.8337,621,470
1700000005802181530,SYM0,100.3342,100.3443,503,473
1700000005803230583,SYM1,251.3945,251.4196,784,369
1700000005804275679,SYM2,50.1142,50.1242,459,349
1700000005805319935,SYM3,1003.5139,1003.6142,446,843
1700000005806409451,SYM0,100.3457,100.3557,439,372
1700000005807482116,SYM1,251.4280,251.4531,546,397
1700000005808509399,SYM2,50.1022,50.1122,351,508
1700000005809548006,SYM3,1003.9232,1004.0236,596,392
1700000005810569399,SYM0,100.3368,100.3468,458,513
1700000005811643367,SYM1,251.4172,251.4423,496,344
1700000005812727923,SYM2,50.1029,50.1129,583,630
1700000005813763342,SYM3,1003.8894,1003.9898,841,697
1700000005814770883,SYM0,100.3198,100.3298,548,404
1700000005815851064,SYM1,251.3919,251.4171,439,454
1700000005816858462,SYM2,50.1084,50.1184,581,409
1700000005817921524,SYM3,1003.8924,1003.9928,339,552
1700000005818957944,SYM0,100.3432,100.3532,867,370
1700000005819993098,SYM1,251.4370,251.4621,391,370
1700000005821051837,SYM2,50.0924,50.1024,1042,569
1700000005822103680,SYM3,1003.9541,1004.0545,321,583
1700000005823116771,SYM0,100.3287,100.3387,512,278
1700000005824152694,SYM1,251.5075,251.5327,422,514
1700000005825219370,SYM2,50.0855,50.0955,401,310
1700000005826237965,SYM3,1004.2413,1004.3417,413,274
1700000005827293766,SYM0,100.3552,100.3653,727,501
1700000005828371504,SYM1,251.5123,251.5374,654,756
1700000005829441372,SYM2,50.0926,50.1026,430,535
1700000005830463159,SYM3,1004.2955,1004.3959,485,450
1700000005831553741,SYM0,100.3575,100.3675,653,571
1700000005832581251,SYM1,251.5136,251.5388,484,425
1700000005833657521,SYM2,50.0872,50.0972,411,476
1700000005834715405,SYM3,1004.2402,1004.3407,335,519
1700000005835798992,SYM0,100.3718,100.3819,647,665
1700000005836896149,SYM1,251.5057,251.5308,499,586
1700000005837908395,SYM2,50.0798,50.0898,498,596
1700000005838996922,SYM3,1003.9836,1004.0840,369,935
1700000005840011270,SYM0,100.3442,100.3543,383,641
1700000005841082407,SYM1,251.4974,251.5226,458,504
1700000005842146988,SYM2,50.0673,50.0773,328,533
1700000005843177722,SYM3,1004.1139,1004.2143,509,335
1700000005844250886,SYM0,100.3361,100.3462,529,824
1700000005845272635,SYM1,251.4111,251.4363,387,747
1700000005846359866,SYM2,50.0646,50.0746,681,702
1700000005847443299,SYM3,1004.1996,1004.3000,295,494
1700000005848539669,SYM0,100.3232,100.3332,483,493
1700000005849581696,SYM1,251.3803,251.4055,431,319
1700000005850644326,SYM2,50.0763,50.0863,743,713
1700000005851696480,SYM3,1004.2266,1004.3270,322,525
1700000005852718538,SYM0,100.2936,100.3037,839,659
1700000005853760335,SYM1,251.3258,251.3509,495,442
1700000005854837092,SYM2,50.0664,50.0764,635,663
1700000005855838223,SYM3,1004.5850,1004.6855,505,345
1700000005856884448,SYM0,100.2898,100.2998,322,443
